pitch,yaw,roll,relative_distance,HunchValue,target
-1.71595265169924,8.7948971544538,4.5036196476117,2.986427060353523,0.328540478079894,lowhead
-1.71595265169924,8.7948971544538,4.5036196476117,4.395555544741326,0.328540478079894,stretchneck
-1.69238702572993,13.1705800676459,5.42262169043474,0.6840108170919568,0.324290366075548,stretchneck
-1.69238702572993,13.1705800676459,5.42262169043474,1.097171198429685,0.324290366075548,hunch
-1.69238702572993,13.1705800676459,5.42262169043474,3.175888005250958,0.324290366075548,lowhead
-1.42621488793033,8.70000032439754,4.47486104792399,1.688276852973173,0.314320252031405,stretchneck
-1.42621488793033,8.70000032439754,4.47486104792399,2.295955706924277,0.314320252031405,hunch
-1.42621488793033,8.70000032439754,4.47486104792399,4.266146444683908,0.314320252031405,lowhead
-1.18398042446222,10.6721309140386,4.03661920996912,4.718914209920915,0.323147967070965,hunch
-1.18398042446222,10.6721309140386,4.03661920996912,5.229562179034847,0.323147967070965,stretchneck
-1.18398042446222,10.6721309140386,4.03661920996912,6.207616609306041,0.323147967070965,lowhead
-1.09465856667767,13.8248212694222,4.61829307100803,0.7036773962617693,0.34078486348254,stretchneck
-1.09465856667767,13.8248212694222,4.61829307100803,0.9450069132195484,0.34078486348254,lowhead
-1.09465856667767,13.8248212694222,4.61829307100803,4.1738566258068,0.34078486348254,hunch
-1.05825233163774,11.4982758249619,4.71890767904018,1.996356316654353,0.33883245798259,stretchneck
-1.05825233163774,11.4982758249619,4.71890767904018,5.905888770908089,0.33883245798259,lowhead
-1.05825233163774,11.4982758249619,4.71890767904018,6.223077783796026,0.33883245798259,hunch
0.0,0.0,0.0,0.2144680389632617,0.405255992455106,hunch
0.0,0.0,0.0,0.2318065796507407,0.0,hunch
0.0,0.0,0.0,0.2689219636222406,0.498217377328818,normal
0.0,0.0,0.0,0.3483365744344738,0.0,hunch
0.0,0.0,0.0,0.385469725696829,0.0,hunch
0.0,0.0,0.0,0.399377089308105,0.370044626148446,hunch
0.0,0.0,0.0,0.5141961351023485,0.565520664566211,normal
0.0,0.0,0.0,0.9662590086708496,0.502146238224917,normal
0.0,0.0,0.0,1.384444512958973,0.511775321027286,normal
0.0,0.0,0.0,1.654375766712312,0.0,hunch
0.0,0.0,0.0,1.701535673247507,0.0,hunch
0.0,0.0,0.0,1.890359438357346,0.404533209901139,normal
0.0,0.0,0.0,1.978000560276184,0.38916593056595,hunch
0.0,0.0,0.0,2.519606171900056,0.407536813958192,normal
0.0,0.0,0.0,2.529996567574895,0.40458974311806,normal
0.0,0.0,0.0,2.536633824542764,0.0,hunch
0.0,0.0,0.0,2.586153914142719,0.364515639465297,hunch
0.0,0.0,0.0,2.64429618933619,0.0,hunch
0.0,0.0,0.0,2.733206850841313,0.445985835422586,normal
0.0,0.0,0.0,2.760860937877372,0.495155435952617,normal
0.0,0.0,0.0,3.264695486450122,0.360182060371171,hunch
0.0,0.0,0.0,3.332320805048681,0.495258546596306,normal
0.0,0.0,0.0,3.462971265792201,0.0,hunch
0.0,0.0,0.0,3.569873209224048,0.449072455873318,normal
0.0,0.0,0.0,3.599540389522836,0.0,hunch
0.0,0.0,0.0,3.649985753572989,0.494487704513536,normal
0.0,0.0,0.0,4.030877565871152,0.0,hunch
0.0,0.0,0.0,4.074252772509817,0.0,hunch
0.0,0.0,0.0,4.165931319458071,0.496430071260609,normal
0.0,0.0,0.0,4.466626707510757,0.516340782396178,normal
0.0,0.0,0.0,4.476367494182917,0.433693474073805,normal
0.0,0.0,0.0,4.579284351797668,0.431036973870564,normal
0.0,0.0,0.0,5.004662773800494,0.374659244451558,hunch
0.0,0.0,0.0,5.166307636096405,0.405891727681067,hunch
0.0,0.0,0.0,5.244790099247827,0.0,hunch
0.0,0.0,0.0,5.448493932667989,0.445683415583845,normal
0.0,0.0,0.0,5.462912850429847,0.379263523274661,hunch
0.0,0.0,0.0,5.660642556586287,0.473571309718649,normal
0.0,0.0,0.0,5.704449013182217,0.429112892317336,normal
0.0,0.0,0.0,5.734462891279796,0.498493150576004,normal
0.0,0.0,0.0,6.012923708655023,0.477575030036288,normal
0.0,0.0,0.0,6.120247936953322,0.40869438806023,hunch
0.0,0.0,0.0,6.356837853559257,0.495517444740889,normal
0.0,0.0,0.0,6.460719953701415,0.49491176025517,normal
0.0,0.0,0.0,6.852268697012449,0.505943994291148,normal
0.0,0.0,0.0,7.31303718887212,0.0,hunch
0.0,0.0,0.0,7.347731570610365,0.498216906575958,normal
0.0,0.0,0.0,7.386500729147437,0.409619831742767,hunch
0.0,0.0,0.0,7.474064829956148,0.523467316596611,normal
0.0,0.0,0.0,7.474189262907595,0.0,hunch
0.0,0.0,0.0,7.94572338991524,0.40869438806023,crossleg
0.0,0.0,0.0,9.02246341939614,0.364515639465297,crossleg
0.0,0.0,0.0,10.6593802312626,0.360182060371171,crossleg
0.109945689592625,-14.6216433082847,-1.5619430646391,4.125981117634708,0.416846773763734,normal
0.109945689592625,-14.6216433082847,-0.5619430646391,1.583455990552577,0.430005607980179,normal
0.912492428967502,3.04379778552531,1.53207709299907,1.957001848263922,0.479389545286284,normal
1.25471309801907,-49.4500106637178,-18.4926408614217,0.1167824058421701,0.48724573798578,stretchneck
1.25471309801907,-49.4500106637178,-18.4926408614217,0.2814545766572826,0.48724573798578,wryneck
1.98955598997291,3.13155087559135,1.97871084023146,2.615997406648765,0.478131618200513,normal
2.07457605974279,-0.716052142615969,1.70176531513689,1.14185432694403,0.487199858659149,normal
2.52275472769549,0.259559716881539,1.25053553723902,3.21618845506601,0.471315832595751,normal
2.58988605242466,0.21462983476041,0.83033737503998,7.191582221049033,0.471380075870973,normal
2.75194826351529,1.73051866130678,1.34484848244451,7.287176315037897,0.47518846696448,normal
2.79925678818187,-0.349118216791404,0.712510872311066,1.715996670096196,0.478630337264395,normal
2.93901215244831,1.10542710582492,1.14722418271045,7.44058989114617,0.483597671780193,normal
2.96399280534861,1.76637774923344,0.508521546064494,5.371124537351678,0.475732910889189,normal
3.42197183580488,3.53624082104435,1.94734943708566,7.320985353310176,0.43633125052806,normal
3.48381625699095,2.46013137448561,1.86527398848124,6.168394042736519,0.468659559013881,normal
3.57893624773802,0.77412399507849,1.86151130677703,3.097490980744234,0.473763783106822,normal
3.64525535144983,3.88144043228361,1.91233844346929,2.454322428071646,0.471508040182592,normal
3.66575410664462,1.7331143090734,1.06395856714213,5.142738039404771,0.47566456927864,normal
3.71926297945858,1.29499693340316,1.43471813917598,1.389787790955689,0.475450384202446,normal
3.79467238186596,0.853806419046244,1.9774883749612,6.499289024849554,0.47186133953378,normal
3.92932554737457,0.390904197760883,1.47954050268163,4.897269982122617,0.439665288332877,normal
4.27329076986822,-0.211709813454428,0.939597074477736,3.466823643363176,0.472570802872526,normal
4.95141962394644,0.540759151618227,1.43532879340984,5.267516192383479,0.469080505754495,normal
5.48875426963587,-55.0170530205633,-26.8363239882761,6.629284019542901,0.466059727164753,wryneck
5.48875426963587,-55.0170530205633,-26.8363239882761,7.240026730041447,0.466059727164753,stretchneck
5.76184239055618,-1.26772445257697,1.08287222771916,7.102105540015539,0.465407823427431,normal
7.30593103201131,0.953868866373231,1.1978497472305,3.391778674792295,0.436009633415402,normal
7.30593103201131,0.953868866373231,1.1978497472305,5.210649325851793,0.417691661324263,normal
7.30593103201131,0.953868866373231,1.1978497472305,6.285741376492138,0.435524727283596,normal
7.838520639554,8.17253198251325,1.30622737477988,0.3269286801099985,0.433141532100227,normal
8.19042131093608,-14.9526452897221,-1.20956448987594,1.953886380083488,0.359571471446168,hunch
8.19042131093608,-14.9526452897221,-1.20956448987594,10.6095611233429,0.359571471446168,crossleg
8.52858240809046,-46.3272187629701,-20.9934705800045,1.118811156462862,0.500427926256875,stretchneck
8.52858240809046,-46.3272187629701,-20.9934705800045,2.14929042693524,0.500427926256875,wryneck
9.66985312661972,-18.3248949986783,-1.49712389321893,1.492296684093678,0.364268095357169,wryneck
9.66985312661972,-18.3248949986783,-1.49712389321893,2.849527261528943,0.364268095357169,hunch
9.66985312661972,-18.3248949986783,-1.49712389321893,8.76755574170213,0.364268095357169,crossleg
9.88680650332601,-56.8084296940335,-31.1450057738042,5.025495458122812,0.482898674379675,wryneck
9.88680650332601,-56.8084296940335,-31.1450057738042,5.085869944940853,0.482898674379675,stretchneck
9.89408621552092,-34.2059044203723,-3.48717658994775,1.788205336524374,0.370085636456917,wryneck
9.89408621552092,-34.2059044203723,-3.48717658994775,5.863640195308017,0.370085636456917,hunch
9.89408621552092,-34.2059044203723,-3.48717658994775,6.114449937384391,0.370085636456917,stretchneck
9.89408621552092,-34.2059044203723,-3.48717658994775,8.93618847252896,0.370085636456917,crossleg
10.0335659566309,-52.6725267154039,-27.9608764256426,3.032285021252068,0.494600497022114,wryneck
10.0335659566309,-52.6725267154039,-27.9608764256426,7.140948413412018,0.494600497022114,stretchneck
10.1679898491645,-16.0876717379259,-2.38886629134541,0.6563136176046652,0.350928576856528,wryneck
10.1679898491645,-16.0876717379259,-2.38886629134541,6.408909493185821,0.350928576856528,stretchneck
10.1679898491645,-16.0876717379259,-2.38886629134541,6.745044093489463,0.350928576856528,hunch
10.1679898491645,-16.0876717379259,-2.38886629134541,8.51584738194631,0.350928576856528,crossleg
11.0190096130163,-54.0028397319037,-30.4857029168649,2.983173509591682,0.485028657653827,stretchneck
11.0190096130163,-54.0028397319037,-30.4857029168649,3.776190160029144,0.485028657653827,wryneck
11.0346296779331,-26.8388424294053,-5.25149570068786,2.234600394374345,0.38131857842337,stretchneck
11.0346296779331,-26.8388424294053,-5.25149570068786,7.083935402573163,0.38131857842337,wryneck
11.0346296779331,-26.8388424294053,-5.25149570068786,7.14839415314755,0.38131857842337,hunch
11.0346296779331,-26.8388424294053,-5.25149570068786,11.7755683050242,0.38131857842337,crossleg
12.7839194209603,-6.92624742519456,1.26120427057432,2.784241961388322,0.434954694094589,normal
13.0369697820402,-30.2716342053549,-1.06928558600316,1.012306261688882,0.359071818785243,hunch
13.0369697820402,-30.2716342053549,-1.06928558600316,6.24153518409046,0.359071818785243,crossleg
13.0369697820402,-30.2716342053549,-1.06928558600316,7.271025035563622,0.359071818785243,wryneck
13.2962630919689,-59.1632772071718,-32.6434148174429,5.819869037616074,0.469383981842706,stretchneck
13.2962630919689,-59.1632772071718,-32.6434148174429,7.172445002603355,0.469383981842706,wryneck
13.4711442888924,-16.5398039682677,1.55036009158213,1.614820009789158,0.352476401308957,hunch
13.4711442888924,-16.5398039682677,1.55036009158213,3.228620358397122,0.352476401308957,wryneck
13.4711442888924,-16.5398039682677,1.55036009158213,3.3386012418981,0.352476401308957,crossleg
13.9139966251892,-30.8841079748008,-15.3669387429519,0.7819392089008492,0.404251610214864,hunch
13.9139966251892,-30.8841079748008,-15.3669387429519,3.664342506951819,0.404251610214864,wryneck
13.9139966251892,-30.8841079748008,-15.3669387429519,5.915853369883395,0.404251610214864,stretchneck
13.9139966251892,-30.8841079748008,-15.3669387429519,10.1511353678782,0.404251610214864,crossleg
15.6053061576113,-37.4119177942336,-6.53414163443462,2.575870616452466,0.413865334401561,stretchneck
15.6053061576113,-37.4119177942336,-6.53414163443462,6.334897905995625,0.413865334401561,wryneck
15.6053061576113,-37.4119177942336,-6.53414163443462,8.75764578184759,0.413865334401561,crossleg
